"ID";"Counts";"Category"
"C:GO:0005640";2;"Cellular Component"
"C:GO:0005618";2;"Cellular Component"
"C:GO:0005583";2;"Cellular Component"
"C:GO:0002116";2;"Cellular Component"
"C:GO:0001931";2;"Cellular Component"
"C:GO:0001917";2;"Cellular Component"
"C:GO:0001750";2;"Cellular Component"
"C:GO:0001652";2;"Cellular Component"
"C:GO:0000974";2;"Cellular Component"
"C:GO:0000794";2;"Cellular Component"
"C:GO:0000785";2;"Cellular Component"
"C:GO:0000779";2;"Cellular Component"
"C:GO:0000421";2;"Cellular Component"
"C:GO:0000242";2;"Cellular Component"
"C:GO:0000159";2;"Cellular Component"
"P:GO:2001275";1;"Biological Process"
"P:GO:2001259";1;"Biological Process"
"P:GO:2001258";1;"Biological Process"
"P:GO:2001202";1;"Biological Process"
"P:GO:2001189";1;"Biological Process"
"P:GO:2001171";1;"Biological Process"
"P:GO:2001057";1;"Biological Process"
"P:GO:2001027";1;"Biological Process"
"P:GO:2001023";1;"Biological Process"
"P:GO:2001014";1;"Biological Process"
"P:GO:2000973";1;"Biological Process"
"P:GO:2000872";1;"Biological Process"
"P:GO:2000845";1;"Biological Process"
"P:GO:2000812";1;"Biological Process"
"P:GO:2000773";1;"Biological Process"
"P:GO:2000767";1;"Biological Process"
"P:GO:2000669";1;"Biological Process"
"P:GO:2000649";1;"Biological Process"
"P:GO:2000647";1;"Biological Process"
"P:GO:2000587";1;"Biological Process"
"P:GO:2000533";1;"Biological Process"
"P:GO:2000521";1;"Biological Process"
"P:GO:2000505";1;"Biological Process"
"P:GO:2000504";1;"Biological Process"
"P:GO:2000404";1;"Biological Process"
"P:GO:2000401";1;"Biological Process"
"P:GO:2000310";1;"Biological Process"
"P:GO:2000300";1;"Biological Process"
"P:GO:2000286";1;"Biological Process"
"P:GO:2000278";1;"Biological Process"
"P:GO:2000273";1;"Biological Process"
"P:GO:2000270";1;"Biological Process"
"P:GO:2000261";1;"Biological Process"
"P:GO:2000252";1;"Biological Process"
"P:GO:2000173";1;"Biological Process"
"P:GO:2000146";1;"Biological Process"
"P:GO:2000145";1;"Biological Process"
"P:GO:2000116";1;"Biological Process"
"P:GO:2000114";1;"Biological Process"
"P:GO:2000109";1;"Biological Process"
"P:GO:2000096";1;"Biological Process"
"P:GO:1990680";1;"Biological Process"
"P:GO:1990643";1;"Biological Process"
"P:GO:1990416";1;"Biological Process"
"P:GO:1990253";1;"Biological Process"
"P:GO:1990172";1;"Biological Process"
"P:GO:1990117";1;"Biological Process"
"P:GO:1990034";1;"Biological Process"
"P:GO:1990009";1;"Biological Process"
"P:GO:1904736";1;"Biological Process"
"P:GO:1904733";1;"Biological Process"
"P:GO:1904531";1;"Biological Process"
"P:GO:1904528";1;"Biological Process"
"P:GO:1904437";1;"Biological Process"
"P:GO:1904434";1;"Biological Process"
"P:GO:1904395";1;"Biological Process"
"P:GO:1904322";1;"Biological Process"
"P:GO:1904261";1;"Biological Process"
"P:GO:1904237";1;"Biological Process"
"P:GO:1904188";1;"Biological Process"
"P:GO:1904178";1;"Biological Process"
"P:GO:1904030";1;"Biological Process"
"P:GO:1903991";1;"Biological Process"
"P:GO:1903862";1;"Biological Process"
"P:GO:1903861";1;"Biological Process"
"P:GO:1903779";1;"Biological Process"
"P:GO:1903753";1;"Biological Process"
"P:GO:1903715";1;"Biological Process"
"P:GO:1903660";1;"Biological Process"
"P:GO:1903621";1;"Biological Process"
"P:GO:1903598";1;"Biological Process"
"P:GO:1903553";1;"Biological Process"
"P:GO:1903551";1;"Biological Process"
"P:GO:1903546";1;"Biological Process"
"P:GO:1903543";1;"Biological Process"
"P:GO:1903538";1;"Biological Process"
"P:GO:1903382";1;"Biological Process"
"P:GO:1903307";1;"Biological Process"
"P:GO:1903298";1;"Biological Process"
"P:GO:1903077";1;"Biological Process"
"P:GO:1903070";1;"Biological Process"
"P:GO:1903053";1;"Biological Process"
"P:GO:1903052";1;"Biological Process"
"P:GO:1903038";1;"Biological Process"
"P:GO:1903007";1;"Biological Process"
"P:GO:1903006";1;"Biological Process"
"P:GO:1902902";1;"Biological Process"
"P:GO:1902896";1;"Biological Process"
"P:GO:1902857";1;"Biological Process"
"P:GO:1902751";1;"Biological Process"
"P:GO:1902715";1;"Biological Process"
"P:GO:1902632";1;"Biological Process"
"P:GO:1902622";1;"Biological Process"
"P:GO:1902600";1;"Biological Process"
"P:GO:1902512";1;"Biological Process"
"P:GO:1902475";1;"Biological Process"
"P:GO:1902445";1;"Biological Process"
"P:GO:1902309";1;"Biological Process"
"P:GO:1902263";1;"Biological Process"
"P:GO:1902262";1;"Biological Process"
"P:GO:1902177";1;"Biological Process"
"P:GO:1902175";1;"Biological Process"
"P:GO:1902165";1;"Biological Process"
"P:GO:1902110";1;"Biological Process"
"P:GO:1902108";1;"Biological Process"
"P:GO:1902041";1;"Biological Process"
"P:GO:1901844";1;"Biological Process"
"P:GO:1901841";1;"Biological Process"
"P:GO:1901797";1;"Biological Process"
"P:GO:1901631";1;"Biological Process"
"P:GO:1901491";1;"Biological Process"
"P:GO:1901423";1;"Biological Process"
"P:GO:1901339";1;"Biological Process"
"P:GO:1901222";1;"Biological Process"
"P:GO:1901216";1;"Biological Process"
"P:GO:1901201";1;"Biological Process"
"P:GO:1901164";1;"Biological Process"
"P:GO:1901142";1;"Biological Process"
"P:GO:1901137";1;"Biological Process"
"P:GO:1901097";1;"Biological Process"
"P:GO:1901016";1;"Biological Process"
"P:GO:1900738";1;"Biological Process"
"P:GO:1900625";1;"Biological Process"
"P:GO:1900275";1;"Biological Process"
"P:GO:1900260";1;"Biological Process"
"P:GO:1900180";1;"Biological Process"
"P:GO:1900142";1;"Biological Process"
"P:GO:1900138";1;"Biological Process"
"P:GO:1900126";1;"Biological Process"
"P:GO:1900103";1;"Biological Process"
"P:GO:1900042";1;"Biological Process"
"P:GO:1900041";1;"Biological Process"
"P:GO:1900025";1;"Biological Process"
"P:GO:1900004";1;"Biological Process"
"P:GO:0099565";1;"Biological Process"
"P:GO:0098655";1;"Biological Process"
"P:GO:0098532";1;"Biological Process"
"P:GO:0097531";1;"Biological Process"
"P:GO:0097435";1;"Biological Process"
"P:GO:0097421";1;"Biological Process"
"P:GO:0097352";1;"Biological Process"
"P:GO:0097332";1;"Biological Process"
"P:GO:0097296";1;"Biological Process"
"P:GO:0097286";1;"Biological Process"
"P:GO:0097267";1;"Biological Process"
"P:GO:0097242";1;"Biological Process"
"P:GO:0097241";1;"Biological Process"
"P:GO:0097194";1;"Biological Process"
"P:GO:0097193";1;"Biological Process"
"P:GO:0097187";1;"Biological Process"
"P:GO:0097155";1;"Biological Process"
"P:GO:0097105";1;"Biological Process"
"P:GO:0097104";1;"Biological Process"
"P:GO:0097094";1;"Biological Process"
"P:GO:0097067";1;"Biological Process"
"P:GO:0097051";1;"Biological Process"
"P:GO:0097028";1;"Biological Process"
"P:GO:0090611";1;"Biological Process"
"P:GO:0090503";1;"Biological Process"
"P:GO:0090501";1;"Biological Process"
"P:GO:0090500";1;"Biological Process"
"P:GO:0090398";1;"Biological Process"
"P:GO:0090343";1;"Biological Process"
"P:GO:0090315";1;"Biological Process"
"P:GO:0090280";1;"Biological Process"
"P:GO:0090277";1;"Biological Process"
"P:GO:0090210";1;"Biological Process"
"P:GO:0090201";1;"Biological Process"
"P:GO:0090190";1;"Biological Process"
"P:GO:0090181";1;"Biological Process"
"P:GO:0090168";1;"Biological Process"
"P:GO:0090150";1;"Biological Process"
"P:GO:0090135";1;"Biological Process"
"P:GO:0090129";1;"Biological Process"
"P:GO:0090110";1;"Biological Process"
"P:GO:0090038";1;"Biological Process"
"P:GO:0090036";1;"Biological Process"
"P:GO:0086091";1;"Biological Process"
"P:GO:0086013";1;"Biological Process"
"P:GO:0086005";1;"Biological Process"
"P:GO:0080154";1;"Biological Process"
"P:GO:0080111";1;"Biological Process"
"P:GO:0072752";1;"Biological Process"
"P:GO:0072719";1;"Biological Process"
"P:GO:0072697";1;"Biological Process"
"P:GO:0072576";1;"Biological Process"
"P:GO:0072520";1;"Biological Process"
"P:GO:0072389";1;"Biological Process"
"P:GO:0072383";1;"Biological Process"
"P:GO:0072377";1;"Biological Process"
"P:GO:0072369";1;"Biological Process"
"P:GO:0072332";1;"Biological Process"
"P:GO:0072308";1;"Biological Process"
"P:GO:0072162";1;"Biological Process"
"P:GO:0072161";1;"Biological Process"
"P:GO:0072136";1;"Biological Process"
"P:GO:0072091";1;"Biological Process"
"P:GO:0072015";1;"Biological Process"
"P:GO:0071973";1;"Biological Process"
"P:GO:0071941";1;"Biological Process"
"P:GO:0071907";1;"Biological Process"
"P:GO:0071786";1;"Biological Process"
"P:GO:0071712";1;"Biological Process"
"P:GO:0071711";1;"Biological Process"
"P:GO:0071704";1;"Biological Process"
"P:GO:0071679";1;"Biological Process"
"P:GO:0071677";1;"Biological Process"
"P:GO:0071674";1;"Biological Process"
"P:GO:0071638";1;"Biological Process"
"P:GO:0071624";1;"Biological Process"
"P:GO:0071593";1;"Biological Process"
"P:GO:0071577";1;"Biological Process"
"P:GO:0071549";1;"Biological Process"
"P:GO:0071542";1;"Biological Process"
"P:GO:0071539";1;"Biological Process"
"P:GO:0071499";1;"Biological Process"
"P:GO:0071498";1;"Biological Process"
"P:GO:0071480";1;"Biological Process"
"P:GO:0071478";1;"Biological Process"
"P:GO:0071404";1;"Biological Process"
"P:GO:0071396";1;"Biological Process"
"P:GO:0071394";1;"Biological Process"
"P:GO:0071354";1;"Biological Process"
"P:GO:0071345";1;"Biological Process"
"P:GO:0071340";1;"Biological Process"
"P:GO:0071320";1;"Biological Process"
"P:GO:0071318";1;"Biological Process"
"P:GO:0071313";1;"Biological Process"
"P:GO:0071307";1;"Biological Process"
"P:GO:0071281";1;"Biological Process"
"P:GO:0071277";1;"Biological Process"
"P:GO:0071276";1;"Biological Process"
"P:GO:0071264";1;"Biological Process"
"P:GO:0071157";1;"Biological Process"
"P:GO:0071071";1;"Biological Process"
"P:GO:0070995";1;"Biological Process"
"P:GO:0070986";1;"Biological Process"
"P:GO:0070842";1;"Biological Process"
"P:GO:0070741";1;"Biological Process"
"P:GO:0070672";1;"Biological Process"
"P:GO:0070670";1;"Biological Process"
"P:GO:0070669";1;"Biological Process"
"P:GO:0070509";1;"Biological Process"
"P:GO:0070507";1;"Biological Process"
"P:GO:0070458";1;"Biological Process"
"P:GO:0070417";1;"Biological Process"
"P:GO:0070345";1;"Biological Process"
"P:GO:0070328";1;"Biological Process"
"P:GO:0070327";1;"Biological Process"
"P:GO:0070307";1;"Biological Process"
"P:GO:0070295";1;"Biological Process"
"P:GO:0070286";1;"Biological Process"
"P:GO:0070266";1;"Biological Process"
"P:GO:0070262";1;"Biological Process"
"P:GO:0070242";1;"Biological Process"
"P:GO:0070233";1;"Biological Process"
"P:GO:0070232";1;"Biological Process"
"P:GO:0070207";1;"Biological Process"
"P:GO:0070125";1;"Biological Process"
"P:GO:0070098";1;"Biological Process"
"P:GO:0070093";1;"Biological Process"
"P:GO:0070059";1;"Biological Process"
"P:GO:0061525";1;"Biological Process"
"P:GO:0061502";1;"Biological Process"
"P:GO:0061484";1;"Biological Process"
"P:GO:0061467";1;"Biological Process"
"P:GO:0061428";1;"Biological Process"
"P:GO:0061371";1;"Biological Process"
"P:GO:0061337";1;"Biological Process"
"P:GO:0061326";1;"Biological Process"
"P:GO:0061179";1;"Biological Process"
"P:GO:0061162";1;"Biological Process"
"P:GO:0061113";1;"Biological Process"
"P:GO:0061025";1;"Biological Process"
"P:GO:0061001";1;"Biological Process"
"P:GO:0060972";1;"Biological Process"
"P:GO:0060971";1;"Biological Process"
"P:GO:0060831";1;"Biological Process"
"P:GO:0060785";1;"Biological Process"
"P:GO:0060753";1;"Biological Process"
"P:GO:0060742";1;"Biological Process"
"P:GO:0060736";1;"Biological Process"
"P:GO:0060735";1;"Biological Process"
"P:GO:0060733";1;"Biological Process"
"P:GO:0060718";1;"Biological Process"
"P:GO:0060716";1;"Biological Process"
"P:GO:0060699";1;"Biological Process"
"P:GO:0060696";1;"Biological Process"
"P:GO:0060695";1;"Biological Process"
"P:GO:0060666";1;"Biological Process"
"P:GO:0060612";1;"Biological Process"
"P:GO:0060603";1;"Biological Process"
"P:GO:0060561";1;"Biological Process"
"P:GO:0060513";1;"Biological Process"
"P:GO:0060512";1;"Biological Process"
"P:GO:0060509";1;"Biological Process"
"P:GO:0060445";1;"Biological Process"
"P:GO:0060441";1;"Biological Process"
"P:GO:0060412";1;"Biological Process"
"P:GO:0060411";1;"Biological Process"
"P:GO:0060397";1;"Biological Process"
"P:GO:0060394";1;"Biological Process"
"P:GO:0060373";1;"Biological Process"
"P:GO:0060349";1;"Biological Process"
"P:GO:0060338";1;"Biological Process"
"P:GO:0060335";1;"Biological Process"
"P:GO:0060334";1;"Biological Process"
"P:GO:0060333";1;"Biological Process"
"P:GO:0060332";1;"Biological Process"
"P:GO:0060324";1;"Biological Process"
"P:GO:0060322";1;"Biological Process"
"P:GO:0060314";1;"Biological Process"
"P:GO:0060309";1;"Biological Process"
"P:GO:0060307";1;"Biological Process"
"P:GO:0060306";1;"Biological Process"
"P:GO:0060291";1;"Biological Process"
"P:GO:0060285";1;"Biological Process"
"P:GO:0060259";1;"Biological Process"
"P:GO:0060192";1;"Biological Process"
"P:GO:0060168";1;"Biological Process"
"P:GO:0060166";1;"Biological Process"
"P:GO:0060113";1;"Biological Process"
"P:GO:0060088";1;"Biological Process"
"P:GO:0060087";1;"Biological Process"
"P:GO:0060068";1;"Biological Process"
"P:GO:0060058";1;"Biological Process"
"P:GO:0060056";1;"Biological Process"
"P:GO:0060052";1;"Biological Process"
"P:GO:0060032";1;"Biological Process"
"P:GO:0060021";1;"Biological Process"
"P:GO:0060013";1;"Biological Process"
"P:GO:0060011";1;"Biological Process"
"P:GO:0060009";1;"Biological Process"
"P:GO:0055123";1;"Biological Process"
"P:GO:0055117";1;"Biological Process"
"P:GO:0055113";1;"Biological Process"
"P:GO:0055089";1;"Biological Process"
"P:GO:0055088";1;"Biological Process"
"P:GO:0055078";1;"Biological Process"
"P:GO:0055015";1;"Biological Process"
"P:GO:0051932";1;"Biological Process"
"P:GO:0051930";1;"Biological Process"
"P:GO:0051924";1;"Biological Process"
"P:GO:0051893";1;"Biological Process"
"P:GO:0051878";1;"Biological Process"
"P:GO:0051781";1;"Biological Process"
"P:GO:0051771";1;"Biological Process"
"P:GO:0051754";1;"Biological Process"
"P:GO:0051683";1;"Biological Process"
"P:GO:0051668";1;"Biological Process"
"P:GO:0051597";1;"Biological Process"
"P:GO:0051593";1;"Biological Process"
"P:GO:0051580";1;"Biological Process"
"P:GO:0051492";1;"Biological Process"
"P:GO:0051490";1;"Biological Process"
"P:GO:0051489";1;"Biological Process"
"P:GO:0051461";1;"Biological Process"
"P:GO:0051444";1;"Biological Process"
"P:GO:0051412";1;"Biological Process"
"P:GO:0051387";1;"Biological Process"
"P:GO:0051354";1;"Biological Process"
"P:GO:0051353";1;"Biological Process"
"P:GO:0051343";1;"Biological Process"
"P:GO:0051306";1;"Biological Process"
"P:GO:0051304";1;"Biological Process"
"P:GO:0051297";1;"Biological Process"
"P:GO:0051292";1;"Biological Process"
"P:GO:0051291";1;"Biological Process"
"P:GO:0051290";1;"Biological Process"
"P:GO:0051279";1;"Biological Process"
"P:GO:0051262";1;"Biological Process"
"P:GO:0051258";1;"Biological Process"
"P:GO:0051247";1;"Biological Process"
"P:GO:0051246";1;"Biological Process"
"P:GO:0051238";1;"Biological Process"
"P:GO:0051234";1;"Biological Process"
"P:GO:0051232";1;"Biological Process"
"P:GO:0051225";1;"Biological Process"
"P:GO:0051223";1;"Biological Process"
"P:GO:0051222";1;"Biological Process"
"P:GO:0051209";1;"Biological Process"
"P:GO:0051180";1;"Biological Process"
"P:GO:0051170";1;"Biological Process"
"P:GO:0051152";1;"Biological Process"
"P:GO:0051149";1;"Biological Process"
"P:GO:0051146";1;"Biological Process"
"P:GO:0051128";1;"Biological Process"
"P:GO:0051126";1;"Biological Process"
"P:GO:0051124";1;"Biological Process"
"P:GO:0051099";1;"Biological Process"
"P:GO:0051090";1;"Biological Process"
"P:GO:0051086";1;"Biological Process"
"P:GO:0051054";1;"Biological Process"
"P:GO:0051036";1;"Biological Process"
"P:GO:0051026";1;"Biological Process"
"P:GO:0051013";1;"Biological Process"
"P:GO:0051005";1;"Biological Process"
"P:GO:0051000";1;"Biological Process"
"P:GO:0050999";1;"Biological Process"
"P:GO:0050996";1;"Biological Process"
"P:GO:0050955";1;"Biological Process"
"P:GO:0050951";1;"Biological Process"
"P:GO:0050919";1;"Biological Process"
"P:GO:0050907";1;"Biological Process"
"P:GO:0050884";1;"Biological Process"
"P:GO:0050870";1;"Biological Process"
"P:GO:0050869";1;"Biological Process"
"P:GO:0050798";1;"Biological Process"
"P:GO:0050772";1;"Biological Process"
"P:GO:0050770";1;"Biological Process"
"P:GO:0050767";1;"Biological Process"
"P:GO:0050711";1;"Biological Process"
"P:GO:0050690";1;"Biological Process"
"P:GO:0050687";1;"Biological Process"
"P:GO:0050678";1;"Biological Process"
"P:GO:0050665";1;"Biological Process"
"P:GO:0050650";1;"Biological Process"
"P:GO:0050482";1;"Biological Process"
"P:GO:0050434";1;"Biological Process"
"P:GO:0048871";1;"Biological Process"
"P:GO:0048843";1;"Biological Process"
"P:GO:0048842";1;"Biological Process"
"P:GO:0048841";1;"Biological Process"
"P:GO:0048839";1;"Biological Process"
"P:GO:0048813";1;"Biological Process"
"P:GO:0048771";1;"Biological Process"
"P:GO:0048747";1;"Biological Process"
"P:GO:0048712";1;"Biological Process"
"P:GO:0048668";1;"Biological Process"
"P:GO:0048667";1;"Biological Process"
"P:GO:0048666";1;"Biological Process"
"P:GO:0048662";1;"Biological Process"
"P:GO:0048659";1;"Biological Process"
"P:GO:0048597";1;"Biological Process"
"P:GO:0048566";1;"Biological Process"
"P:GO:0048541";1;"Biological Process"
"P:GO:0048532";1;"Biological Process"
"P:GO:0048515";1;"Biological Process"
"P:GO:0048490";1;"Biological Process"
"P:GO:0048477";1;"Biological Process"
"P:GO:0048286";1;"Biological Process"
"P:GO:0048247";1;"Biological Process"
"P:GO:0048246";1;"Biological Process"
"P:GO:0048245";1;"Biological Process"
"P:GO:0048211";1;"Biological Process"
"P:GO:0048210";1;"Biological Process"
"P:GO:0048193";1;"Biological Process"
"P:GO:0048168";1;"Biological Process"
"P:GO:0048167";1;"Biological Process"
"P:GO:0048096";1;"Biological Process"
"P:GO:0048087";1;"Biological Process"
"P:GO:0048025";1;"Biological Process"
"P:GO:0048015";1;"Biological Process"
"P:GO:0048002";1;"Biological Process"
"P:GO:0046939";1;"Biological Process"
"P:GO:0046928";1;"Biological Process"
"P:GO:0046898";1;"Biological Process"
"P:GO:0046847";1;"Biological Process"
"P:GO:0046825";1;"Biological Process"
"P:GO:0046813";1;"Biological Process"
"P:GO:0046725";1;"Biological Process"
"P:GO:0046688";1;"Biological Process"
"P:GO:0046686";1;"Biological Process"
"P:GO:0046666";1;"Biological Process"
"P:GO:0046654";1;"Biological Process"
"P:GO:0046628";1;"Biological Process"
"P:GO:0046627";1;"Biological Process"
"P:GO:0046620";1;"Biological Process"
"P:GO:0046599";1;"Biological Process"
"P:GO:0046598";1;"Biological Process"
"P:GO:0046578";1;"Biological Process"
"P:GO:0046544";1;"Biological Process"
"P:GO:0046543";1;"Biological Process"
"P:GO:0046513";1;"Biological Process"
"P:GO:0046512";1;"Biological Process"
"P:GO:0046488";1;"Biological Process"
"P:GO:0046473";1;"Biological Process"
"P:GO:0046459";1;"Biological Process"
"P:GO:0046456";1;"Biological Process"
"P:GO:0046452";1;"Biological Process"
"P:GO:0046449";1;"Biological Process"
"P:GO:0046390";1;"Biological Process"
"P:GO:0046340";1;"Biological Process"
"P:GO:0046339";1;"Biological Process"
"P:GO:0046321";1;"Biological Process"
"P:GO:0046294";1;"Biological Process"
"P:GO:0046185";1;"Biological Process"
"P:GO:0046168";1;"Biological Process"
"P:GO:0046085";1;"Biological Process"
"P:GO:0046061";1;"Biological Process"
"P:GO:0045980";1;"Biological Process"
"P:GO:0045945";1;"Biological Process"
"P:GO:0045930";1;"Biological Process"
"P:GO:0045907";1;"Biological Process"
"P:GO:0045899";1;"Biological Process"
"P:GO:0045880";1;"Biological Process"
"P:GO:0045834";1;"Biological Process"
"P:GO:0045833";1;"Biological Process"
"P:GO:0045815";1;"Biological Process"
"P:GO:0045814";1;"Biological Process"
"P:GO:0045807";1;"Biological Process"
"P:GO:0045806";1;"Biological Process"
"P:GO:0045793";1;"Biological Process"
"P:GO:0045792";1;"Biological Process"
"P:GO:0045785";1;"Biological Process"
"P:GO:0045746";1;"Biological Process"
"P:GO:0045744";1;"Biological Process"
"P:GO:0045724";1;"Biological Process"
"P:GO:0045723";1;"Biological Process"
"P:GO:0045719";1;"Biological Process"
"P:GO:0045717";1;"Biological Process"
"P:GO:0045716";1;"Biological Process"
"P:GO:0045682";1;"Biological Process"
"P:GO:0045666";1;"Biological Process"
"P:GO:0045664";1;"Biological Process"
"P:GO:0045654";1;"Biological Process"
"P:GO:0045648";1;"Biological Process"
"P:GO:0045647";1;"Biological Process"
"P:GO:0045638";1;"Biological Process"
"P:GO:0045621";1;"Biological Process"
"P:GO:0045618";1;"Biological Process"
"P:GO:0045600";1;"Biological Process"
"P:GO:0045599";1;"Biological Process"
"P:GO:0045588";1;"Biological Process"
"P:GO:0045579";1;"Biological Process"
"P:GO:0045541";1;"Biological Process"
"P:GO:0045494";1;"Biological Process"
"P:GO:0045475";1;"Biological Process"
"P:GO:0045416";1;"Biological Process"
"P:GO:0045332";1;"Biological Process"
"P:GO:0045226";1;"Biological Process"
"P:GO:0045216";1;"Biological Process"
"P:GO:0045200";1;"Biological Process"
"P:GO:0045176";1;"Biological Process"
"P:GO:0045136";1;"Biological Process"
"P:GO:0045123";1;"Biological Process"
"P:GO:0045112";1;"Biological Process"
"P:GO:0045110";1;"Biological Process"
"P:GO:0045088";1;"Biological Process"
"P:GO:0045086";1;"Biological Process"
"P:GO:0045070";1;"Biological Process"
"P:GO:0045069";1;"Biological Process"
"P:GO:0045046";1;"Biological Process"
"P:GO:0045026";1;"Biological Process"
"P:GO:0045010";1;"Biological Process"
"P:GO:0044849";1;"Biological Process"
"P:GO:0044828";1;"Biological Process"
"P:GO:0044752";1;"Biological Process"
"P:GO:0044598";1;"Biological Process"
"P:GO:0044597";1;"Biological Process"
"P:GO:0044387";1;"Biological Process"
"P:GO:0044342";1;"Biological Process"
"P:GO:0044341";1;"Biological Process"
"P:GO:0044053";1;"Biological Process"
"P:GO:0043931";1;"Biological Process"
"P:GO:0043691";1;"Biological Process"
"P:GO:0043653";1;"Biological Process"
"P:GO:0043652";1;"Biological Process"
"P:GO:0043649";1;"Biological Process"
"P:GO:0043648";1;"Biological Process"
"P:GO:0043647";1;"Biological Process"
"P:GO:0043623";1;"Biological Process"
"P:GO:0043622";1;"Biological Process"
"P:GO:0043616";1;"Biological Process"
"P:GO:0043615";1;"Biological Process"
"P:GO:0043578";1;"Biological Process"
"P:GO:0043568";1;"Biological Process"
"P:GO:0043525";1;"Biological Process"
"P:GO:0043523";1;"Biological Process"
"P:GO:0043518";1;"Biological Process"
"P:GO:0043508";1;"Biological Process"
"P:GO:0043497";1;"Biological Process"
"P:GO:0043496";1;"Biological Process"
"P:GO:0043491";1;"Biological Process"
"P:GO:0043473";1;"Biological Process"
"P:GO:0043462";1;"Biological Process"
"P:GO:0043409";1;"Biological Process"
"P:GO:0043408";1;"Biological Process"
"P:GO:0043403";1;"Biological Process"
"P:GO:0043401";1;"Biological Process"
"P:GO:0043320";1;"Biological Process"
"P:GO:0043304";1;"Biological Process"
"P:GO:0043303";1;"Biological Process"
"P:GO:0043281";1;"Biological Process"
"P:GO:0043279";1;"Biological Process"
"P:GO:0043278";1;"Biological Process"
"P:GO:0043276";1;"Biological Process"
"P:GO:0043268";1;"Biological Process"
"P:GO:0043249";1;"Biological Process"
"P:GO:0043248";1;"Biological Process"
"P:GO:0043206";1;"Biological Process"
"P:GO:0043129";1;"Biological Process"
"P:GO:0043039";1;"Biological Process"
"P:GO:0043031";1;"Biological Process"
"P:GO:0042989";1;"Biological Process"
"P:GO:0042953";1;"Biological Process"
"P:GO:0042840";1;"Biological Process"
"P:GO:0042797";1;"Biological Process"
"P:GO:0042796";1;"Biological Process"
"P:GO:0042795";1;"Biological Process"
"P:GO:0042791";1;"Biological Process"
"P:GO:0042770";1;"Biological Process"
"P:GO:0042766";1;"Biological Process"
"P:GO:0042752";1;"Biological Process"
"P:GO:0042594";1;"Biological Process"
"P:GO:0042574";1;"Biological Process"
"P:GO:0042554";1;"Biological Process"
"P:GO:0042518";1;"Biological Process"
"P:GO:0042511";1;"Biological Process"
"P:GO:0042391";1;"Biological Process"
"P:GO:0042351";1;"Biological Process"
"P:GO:0042345";1;"Biological Process"
"P:GO:0042340";1;"Biological Process"
"P:GO:0042306";1;"Biological Process"
"P:GO:0042278";1;"Biological Process"
"P:GO:0042274";1;"Biological Process"
"P:GO:0042265";1;"Biological Process"
"P:GO:0042264";1;"Biological Process"
"P:GO:0042176";1;"Biological Process"
"P:GO:0042168";1;"Biological Process"
"P:GO:0042158";1;"Biological Process"
"P:GO:0042147";1;"Biological Process"
"P:GO:0042113";1;"Biological Process"
"P:GO:0042110";1;"Biological Process"
"P:GO:0042100";1;"Biological Process"
"P:GO:0042098";1;"Biological Process"
"P:GO:0042074";1;"Biological Process"
"P:GO:0040020";1;"Biological Process"
"P:GO:0039702";1;"Biological Process"
"P:GO:0039694";1;"Biological Process"
"P:GO:0039689";1;"Biological Process"
"P:GO:0039520";1;"Biological Process"
"P:GO:0038195";1;"Biological Process"
"P:GO:0038180";1;"Biological Process"
"P:GO:0038161";1;"Biological Process"
"P:GO:0038003";1;"Biological Process"
"P:GO:0036515";1;"Biological Process"
"P:GO:0036514";1;"Biological Process"
"P:GO:0036503";1;"Biological Process"
"P:GO:0036492";1;"Biological Process"
"P:GO:0036465";1;"Biological Process"
"P:GO:0036302";1;"Biological Process"
"P:GO:0036158";1;"Biological Process"
"P:GO:0036138";1;"Biological Process"
"P:GO:0036101";1;"Biological Process"
"P:GO:0036035";1;"Biological Process"
"P:GO:0035965";1;"Biological Process"
"P:GO:0035909";1;"Biological Process"
"P:GO:0035904";1;"Biological Process"
"P:GO:0035865";1;"Biological Process"
"P:GO:0035810";1;"Biological Process"
"P:GO:0035791";1;"Biological Process"
"P:GO:0035754";1;"Biological Process"
"P:GO:0035735";1;"Biological Process"
"P:GO:0035690";1;"Biological Process"
"P:GO:0035640";1;"Biological Process"
"P:GO:0035617";1;"Biological Process"
"P:GO:0035606";1;"Biological Process"
"P:GO:0035567";1;"Biological Process"
"P:GO:0035518";1;"Biological Process"
"P:GO:0035494";1;"Biological Process"
"P:GO:0035458";1;"Biological Process"
"P:GO:0035456";1;"Biological Process"
"P:GO:0035435";1;"Biological Process"
"P:GO:0035335";1;"Biological Process"
"P:GO:0035313";1;"Biological Process"
"P:GO:0035305";1;"Biological Process"
"P:GO:0035295";1;"Biological Process"
"P:GO:0035249";1;"Biological Process"
"P:GO:0035234";1;"Biological Process"
"P:GO:0035176";1;"Biological Process"
"P:GO:0035105";1;"Biological Process"
"P:GO:0035094";1;"Biological Process"
"P:GO:0035092";1;"Biological Process"
"P:GO:0035088";1;"Biological Process"
"P:GO:0035025";1;"Biological Process"
"P:GO:0034975";1;"Biological Process"
"P:GO:0034769";1;"Biological Process"
"P:GO:0034766";1;"Biological Process"
"P:GO:0034629";1;"Biological Process"
"P:GO:0034620";1;"Biological Process"
"P:GO:0034614";1;"Biological Process"
"P:GO:0034465";1;"Biological Process"
